date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:53:39	79234/79234	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22wzsdm-1553719534-79234-3415673963%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-RegularItalic-webfont.svg	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-RegularItalic-webfont.svg	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:41	21364/21364	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22wzsdm-1553719534-21364-2076051868%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Medium-webfont.eot	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Medium-webfont.eot	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:42	21364/21364	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22wzsdm-1553719534-21364-2076051868%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Medium-webfont.eot?	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Medium-webfontd41d.eot	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:43	86444/86444	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22wzsdm-1553719534-86444-2246838790%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Medium-webfont.woff	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Medium-webfont.woff	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:44	45304/45304	---M--	200	added ('OK')	application/x-font-ttf	etag:%22wzsdm-1553719534-45304-2078738850%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Medium-webfont.ttf	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Medium-webfont.ttf	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:45	71768/71768	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22wzsdm-1553719534-71768-2078869924%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Medium-webfont.svg	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Medium-webfont.svg	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:46	24908/24908	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22wzsdm-1553719534-24908-3184856050%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-MediumItalic-webfont.eot	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-MediumItalic-webfont.eot	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:47	24908/24908	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22wzsdm-1553719534-24908-3184856050%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-MediumItalic-webfont.eot?	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-MediumItalic-webfontd41d.eot	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:48	93228/93228	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22wzsdm-1553719534-93228-3394833500%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-MediumItalic-webfont.woff	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-MediumItalic-webfont.woff	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:50	53884/53884	---M--	200	added ('OK')	application/x-font-ttf	etag:%22wzsdm-1553719534-53884-3187543032%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-MediumItalic-webfont.ttf	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-MediumItalic-webfont.ttf	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
